wallsMaterial;floorNumber;floorsTotal;totalArea;kitchenArea;latitude;longitude;price
6;5;7;78,8;17;55,772512;37,612156;36000000
5;11;17;80;15;55,760915;37,550208;36000000
2;7;7;88,4;8;55,762414;37,637587;36000000
2;3;8;116;25;55,74754;37,586661;36000000
5;2;13;110,58;16,2;55,760915;37,550208;36000000
2;3;8;116;6;55,74754;37,586661;36000000
6;6;6;98;16;55,781038;37,5736;36000000
1;30;32;148;30;55,80653;37,545995;36000000
5;11;30;140;10;55,811103;37,561113;36000000
5;30;30;102;25;55,81084;37,727688;36000000
5;14;16;107,7;14,8;55,800423;37,710063;36000000
4;11;16;126,2;14,4;55,797139;37,693273;36000000
5;9;19;100;15;55,731262;37,666036;36000000
2;4;10;86;12;55,718608;37,595734;36000000
5;6;14;151;19;55,69902;37,636401;36000000
5;23;40;80;27;55,665639;37,547567;36000000
5;17;20;119;16,9;55,681047;37,551088;36000000
1;11;27;178;40;55,682453;37,552373;36000000
5;3;15;90;15;55,703611;37,516467;36000000
5;3;15;90;15;55,703611;37,516467;36000000
5;3;15;90;15;55,703611;37,516467;36000000
5;5;21;107,3;17,5;55,704935;37,492105;36000000
5;3;15;195;20;55,735829;37,439086;36000000
5;4;15;191;27,1;55,735829;37,439086;36000000
5;3;15;191,7;30,6;55,735829;37,439086;36000000
5;5;21;87;15;55,793414;37,448617;36000000
2;6;9;58;9;55,74674;37,585763;36000000
1;5;18;68;33;55,761538;37,554214;36000000
6;8;14;68;8,2;55,769423;37,649292;36000000
5;7;11;71;20;55,722142;37,618569;36000000
1;6;7;78;13,9;55,761452;37,68244;36000000
1;5;21;82;15;55,761558;37,549067;36000000
5;23;85;84;15;55,750028;37,534397;36000000
2;10;12;85;10,6;55,769605;37,602984;36000000
2;5;6;85;19;55,75626;37,634793;36000000
2;9;10;86,1;11,4;55,749587;37,595339;36000000
2;2;4;89;13,4;55,773024;37,589275;36000000
2;3;6;93,7;13,1;55,781033;37,636356;36000000
2;2;9;94,6;10,3;55,770401;37,599175;36000000
2;4;5;90,4;10,5;55,748376;37,599256;36000000
2;5;9;91,2;10;55,781833;37,611832;36000000
2;3;5;95;13;55,733006;37,593255;36000000
2;3;8;96;12;55,751675;37,582619;36000000
5;5;25;119;15;55,807127;37,515901;36000000
5;11;30;140;10;55,811103;37,561113;36000000
5;6;34;121;25;55,80653;37,545995;36000000
5;5;23;126;10;55,79517;37,574678;36000000
1;6;32;121;25;55,80653;37,545995;36000000
2;5;15;150;12;55,850136;37,481999;36000000
5;13;16;107,2;21,3;55,800423;37,710063;36000000
2;3;4;180;18;55,759203;37,778155;36000000
2;9;9;153;20;55,714059;37,674669;36000000
2;21;24;164;23;55,707593;37,768696;36000000
1;4;8;108;15;55,712152;37,612506;36000000
2;5;7;141,5;23,5;55,708836;37,61565;36000000
5;13;18;83,43;12,8;55,683315;37,581963;36000000
5;2;20;90;18;55,671488;37,599561;36000000
3;2;18;100;13;55,687563;37,579376;36000000
5;15;34;105;17;55,661328;37,509343;36000000
5;8;16;117;15;55,670574;37,543084;36000000
5;8;25;131;16;55,664284;37,517464;36000000
1;5;32;173;17;55,665936;37,514505;36000000
5;11;31;176;18;55,682453;37,552373;36000000
5;11;24;176;18;55,682453;37,552373;36000000
5;11;25;176;17,9;55,682453;37,552373;36000000
5;7;34;63;25;55,723237;37,527903;36000000
5;15;21;80;9;55,703185;37,491548;36000000
1;18;23;80;12;55,699903;37,500764;36000000
2;6;10;85;10;55,748594;37,558571;36000000
2;4;9;98;12;55,738074;37,564446;36000000
5;27;30;95,6;15;55,670823;37,51688;36000000
5;7;28;137;15;55,743512;37,422099;36000000
5;6;7;120;15;55,751771;37,50822;36000000
5;11;18;137;20;55,724271;37,44691;36000000
5;7;8;120;15;55,751771;37,50822;36000000
3;8;17;155;12,6;55,696534;37,507124;36000000
5;11;19;150;20;55,696534;37,499408;36000000
1;18;40;98;45;55,806504;37,449866;36000000
1;2;15;147,3;14,3;55,809636;37,481927;36000000
5;14;23;164;12;55,798905;37,484244;36000000
2;6;11;150;12,5;55,818523;37,661275;36000300
1;37;44;90;20;55,770806;37,564212;36050000
3;8;18;156;13;55,696534;37,507124;36100000
5;8;14;144,7;38,4;55,699938;37,635314;36100000
5;17;20;120;17;55,681047;37,551088;36152000
5;2;6;93;26;55,780891;37,580984;36200000
2;7;12;73;13;55,74861;37,569692;36200000
1;13;22;95,3;10;55,655163;37,47315;36200000
5;2;6;93;26;55,780891;37,580984;36200000
5;2;6;93,2;26;55,780891;37,580984;36200000
5;12;22;95;14;55,655163;37,47315;36200000
1;12;22;96;14;55,655163;37,47315;36200000
5;20;36;117,2;13,2;55,762789;37,508984;36200000
5;18;21;131,9;12;55,784066;37,697469;36206552
5;8;18;160;13;55,696534;37,507124;36250000
5;4;7;121,2;16,9;55,794406;37,566198;36250000
1;16;21;76;13;55,761771;37,549184;36270000
1;5;19;171;16;55,78116;37,451061;36300000
2;2;5;93,2;10,6;55,769925;37,626017;36300000
5;3;18;79,08;17,2;55,710809;37,605023;36300000
5;11;26;114,3;32,6;55,743512;37,422099;36300000
5;34;49;130;12;55,806504;37,449866;36300000
5;35;49;120;15;55,806504;37,449866;36300000
5;20;42;150;28;55,827671;37,487559;36350000
2;3;5;110,1;18,2;55,759355;37,642707;36400000
5;3;35;159,6;16,9;55,807461;37,448465;36400000
5;31;35;92;10;55,652903;37,473033;36400000
1;4;14;55,6;17,6;55,726583;37,572648;36491083
5;3;18;89;12;55,710692;37,607448;36499000
2;4;7;54,1;7,8;55,721731;37,572899;36499000
5;2;5;63,9;10;55,764425;37,65214;36500000
5;3;27;130;20;55,663481;37,478414;36500000
2;5;8;77;7;55,767058;37,591602;36500000
5;6;12;75;15;55,751224;37,586302;36500000
5;3;18;88,6;13;55,710692;37,607448;36500000
1;10;17;125;30;55,677895;37,535763;36500000
5;12;22;95;14;55,655163;37,47315;36500000
5;27;27;192,1;27,2;55,673199;37,454932;36500000
2;4;20;98,2;11;55,795535;37,493111;36500000
5;3;28;110;18;55,80445;37,413224;36500000
5;12;32;143,3;15;55,809348;37,450863;36500000
5;15;17;72,2;16,3;55,761644;37,550567;36500000
2;2;9;73;9;55,76174;37,608311;36500000
2;2;7;75;15;55,740558;37,640929;36500000
2;5;8;77;8;55,767058;37,591602;36500000
2;4;5;79;17,6;55,756341;37,588251;36500000
2;4;5;80;18;55,756341;37,588251;36500000
2;4;5;80;19;55,756341;37,588251;36500000
6;3;9;83,4;10;55,771494;37,592797;36500000
2;6;7;110;10;55,768243;37,59833;36500000
2;2;4;104;32;55,763417;37,608436;36500000
1;2;6;93,2;26;55,781626;37,580894;36500000
1;2;19;154;19;55,836534;37,537299;36500000
5;16;29;130,4;35,7;55,787735;37,732691;36500000
5;16;29;130,4;35,7;55,787735;37,732691;36500000
5;31;48;127;10;55,661328;37,509343;36500000
5;12;16;156;15;55,641808;37,5008;36500000
1;11;15;80;15;55,713725;37,479061;36500000
5;17;23;88,1;35,3;55,738591;37,490326;36500000
5;12;22;95;14;55,655163;37,47315;36500000
5;2;8;110;15,4;55,679605;37,487424;36500000
5;4;18;146;16;55,665919;37,469593;36500000
1;2;17;120;16;55,700456;37,510718;36500000
1;3;28;110;18;55,80445;37,413224;36500000
1;34;42;126;20;55,806504;37,449866;36500000
1;6;34;132,8;30;55,807982;37,450845;36500000
1;6;29;134;20;55,807982;37,450845;36500000
1;21;39;120;21;55,803044;37,413197;36500000
5;27;33;119,7;21,6;55,672905;37,524318;36539000
1;7;13;66,54;11;55,769575;37,591611;36597000
5;7;10;63;24,3;55,783357;37,599381;36600000
2;3;10;83,5;19;55,763792;37,570986;36600000
2;2;6;86,4;11,4;55,764496;37,594611;36600000
5;16;19;150;16,9;55,664456;37,565982;36600000
1;14;16;133;20;55,666548;37,471093;36600000
5;7;10;63;24,3;55,783357;37,599381;36610000
1;7;10;63;10;55,783357;37,599381;36610000
1;3;7;121,8;16,9;55,794406;37,566198;36661800
2;2;9;72;10;55,76174;37,608311;36700000
6;2;9;72;9,5;55,76174;37,608311;36700000
2;2;9;74;25;55,76174;37,608311;36700000
2;2;9;76;12;55,76174;37,608311;36700000
5;15;17;89,1;10,9;55,710809;37,610404;36700000
5;15;17;89,1;10,9;55,710809;37,610404;36700000
5;13;19;127;42;55,710692;37,607448;36700000
5;4;6;83;8;55,712954;37,577948;36700000
1;6;34;132;20;55,807982;37,450845;36700000
1;4;7;121,6;17;55,794406;37,566198;36723000
5;4;21;77;11,6;55,761771;37,549184;36744000
2;5;6;92;9;55,770937;37,6236;36750000
2;5;6;92;9;55,770937;37,6236;36750000
1;5;18;120;14;55,710809;37,610404;36750000
2;5;6;92;9;55,770937;37,6236;36790000
1;46;47;185;28;55,80357;37,591027;36799200
2;6;10;75,2;8;55,751224;37,586302;36800000
1;6;11;75;10;55,751224;37,586302;36800000
5;6;11;75;12;55,751224;37,586302;36800000
2;2;6;86,4;11,4;55,764496;37,594611;36800000
2;2;6;86,4;11,4;55,764496;37,594611;36800000
1;3;18;90;12;55,710692;37,607448;36800000
5;70;95;79,5;10;55,749511;37,537083;36800000
1;3;18;89;12;55,710809;37,610404;36800000
2;2;6;114;15;55,708587;37,58667;36800000
1;14;18;92;14,5;55,689486;37,561877;36800000
1;33;40;110;20;55,714937;37,506343;36800000
2;7;9;71;12;55,745787;37,642743;36859679
5;2;6;62;10;55,746203;37,636437;36900000
5;12;20;90;20;55,754681;37,54641;36900000
2;3;6;118;25;55,742939;37,659937;36900000
5;7;49;127;18;55,806504;37,449866;36900000
5;12;16;142;37;55,719602;37,659254;36900000
5;29;48;132;22;55,661328;37,509343;36900000
5;18;23;144;14;55,663913;37,576178;36900000
2;5;10;76;13,2;55,772391;37,59365;36900000
5;7;15;86;14;55,774487;37,595447;36900000
2;6;9;91,2;9,9;55,781833;37,611832;36900000
5;18;26;140,8;20;55,714191;37,670914;36900000
2;3;8;165;19;55,682645;37,525333;36900000
1;18;35;120;20;55,807461;37,448465;36900000
5;9;49;127;18;55,806504;37,449866;36900000
5;7;49;127;18;55,806504;37,449866;36900000
5;9;48;127;18;55,806504;37,449866;36900000
2;8;8;268,5;19;55,717574;37,594216;36980000
5;13;30;145;15;55,741323;37,417733;36990000
5;13;30;145;16;55,741323;37,417733;36990000
5;14;21;85,2;25;55,655209;37,475935;36990000
2;4;5;78;19,2;55,756341;37,588251;36990000
5;37;41;145;15;55,637393;37,600388;36990000
1;21;25;135;16;55,674352;37,477777;36990000
5;14;22;167;25;55,722553;37,411616;36990000
5;17;26;137;25;55,791177;37,520411;36999000
1;6;24;130,1;13,8;55,707593;37,768696;36999000
1;2;17;100;26,5;55,726918;37,528307;36999000
5;16;17;157;40;55,776315;37,474731;36999999
5;9;15;91,2;22;55,774487;37,595447;36999999
5;8;21;77,73;14;55,761771;37,549184;37000000
2;3;4;90;10;55,756883;37,59595;37000000
5;37;44;115;20;55,770806;37,564212;37000000
3;20;24;131;12;55,636001;37,541278;37000000
5;15;15;80;10;55,703185;37,491548;37000000
5;15;15;81;10;55,703185;37,491548;37000000
2;4;6;78,9;8,1;55,761492;37,592976;37000000
2;2;3;85;10;55,764835;37,620267;37000000
2;8;16;88,7;10,5;55,757561;37,588844;37000000
3;3;3;90,3;8,5;55,747054;37,598393;37000000
2;5;6;92;9;55,770937;37,6236;37000000
2;2;16;98;12;55,760033;37,597468;37000000
2;2;16;98;12;55,760033;37,597468;37000000
2;6;7;110;10;55,768243;37,59833;37000000
5;16;18;120,3;20;55,803413;37,527121;37000000
6;10;13;154,1;13,4;55,816379;37,507681;37000000
1;9;14;205;25;55,822979;37,526726;37000000
1;9;14;205;20;55,822979;37,526726;37000000
1;3;12;96;16;55,682757;37,697298;37000000
5;7;12;120;15;55,710809;37,610404;37000000
5;28;34;126;20;55,661328;37,509343;37000000
5;29;48;126,1;20;55,661328;37,509343;37000000
5;2;12;170;20;55,648148;37,596435;37000000
2;4;11;68;20;55,751579;37,564203;37000000
1;14;21;85,2;25;55,655209;37,475935;37000000
5;16;17;165;17;55,668823;37,450351;37000000
3;3;5;139;10,1;55,797695;37,482906;37000000
2;4;8;58;10;55,760241;37,611347;37000000
5;6;6;60;10;55,763042;37,636715;37000000
5;4;13;60;18;55,769104;37,591701;37000000
6;6;9;70;10;55,759496;37,608868;37000000
2;6;9;71;9;55,725463;37,587515;37000000
2;3;9;76;9;55,722157;37,584721;37000000
6;4;6;78,9;8,1;55,761492;37,592976;37000000
2;4;9;79;8,1;55,761492;37,592976;37000000
1;5;21;82,53;15;55,760915;37,550208;37000000
2;6;8;82;15;55,767914;37,598546;37000000
2;3;5;80;9;55,767975;37,581334;37000000
2;4;11;80;13;55,775211;37,623331;37000000
5;3;20;83;21;55,722162;37,61309;37000000
3;11;16;85;9;55,746208;37,596821;37000000
2;6;8;90;10,2;55,756462;37,569953;37000000
2;4;5;89;12;55,767347;37,652634;37000000
2;8;16;88,7;10,5;55,757561;37,588844;37000000
5;15;17;90;14;55,754735;37,546354;37000000
2;1;6;90;13;55,764354;37,638566;37000000
6;2;7;98;7;55,74711;37,642815;37000000
2;5;5;98,6;8,5;55,742048;37,595123;37000000
1;6;24;82;17;55,779874;37,573995;37000000
1;6;24;82;17;55,779874;37,573995;37000000
1;5;9;82,1;17,3;55,779874;37,573995;37000000
5;22;25;110;20;55,806793;37,516153;37000000
5;4;7;122;15;55,794406;37,566198;37000000
5;5;20;132;15;55,827211;37,488898;37000000
5;5;20;123,8;15;55,827211;37,488898;37000000
5;34;34;123;20;55,80653;37,545995;37000000
1;6;25;163;18;55,844111;37,484658;37000000
2;3;10;123;15;55,800155;37,71786;37000000
1;18;19;125;12;55,79434;37,808186;37000000
1;8;22;138;15;55,784066;37,697469;37000000
3;10;10;155,1;15;55,644531;37,747972;37000000
5;6;13;109,5;19,4;55,710093;37,658877;37000000
2;5;14;119;15;55,709865;37,5865;37000000
5;2;24;122,5;8;55,681833;37,662713;37000000
5;1;18;99,5;17,3;55,679605;37,550333;37000000
5;17;48;99;15;55,661328;37,509343;37000000
5;17;40;100;16,1;55,665639;37,547567;37000000
1;29;48;126;25;55,661328;37,509343;37000000
5;27;48;132;20;55,661328;37,509343;37000000
5;27;48;132;24;55,661328;37,509343;37000000
5;20;25;124,2;23,1;55,669889;37,556262;37000000
5;29;48;132;22;55,661328;37,509343;37000000
1;11;39;60;18;55,716037;37,503998;37000000
1;10;16;70,6;9;55,727693;37,535359;37000000
1;10;16;71;10;55,727693;37,535359;37000000
5;6;21;75,5;15;55,704935;37,492105;37000000
1;26;39;111;20;55,716037;37,503998;37000000
5;14;16;129;20;55,665264;37,471866;37000000
1;8;23;156;15;55,715525;37,477103;37000000
5;7;40;110;20;55,774026;37,467221;37000000
1;6;17;128;16;55,77474;37,469368;37000000
5;24;35;121;15;55,807461;37,448465;37000000
5;22;31;139;20;55,769135;37,494521;37000000
5;2;20;158;10,6;55,777758;37,457987;37000000
5;19;20;155;11;55,781514;37,472216;37000000
5;39;79;88,2;29;55,751143;37,533733;37070460
1;14;18;112,97;15;55,797483;37,495096;37128596
1;11;18;115,14;15;55,797483;37,495096;37181454
5;16;19;131;13;55,771545;37,568956;37200000
1;2;16;128;13;55,710961;37,609227;37200000
2;7;7;83;11,5;55,734339;37,565012;37200000
5;13;22;129;15;55,784066;37,697469;37200000
5;13;22;148;20;55,812752;37,647549;37250000
1;15;27;287;35;55,698553;37,8449;37300000
1;18;35;120;20;55,807461;37,448465;37300000
5;3;20;83;21;55,722162;37,61309;37300000
1;4;24;90;17;55,779874;37,573995;37300000
5;4;15;115;24;55,710093;37,658877;37300000
5;17;40;103,1;32,2;55,665639;37,547567;37300000
5;2;2;259;50;55,861176;37,549426;37358733
2;11;11;97;21;55,746922;37,57678;37400000
5;13;22;148;22;55,812752;37,647549;37400000
1;11;12;153;13;55,702546;37,496974;37400000
2;5;5;59,4;7;55,769332;37,604214;37400000
1;11;12;153;13;55,702546;37,496974;37450000
5;21;21;130,1;12;55,784066;37,697469;37468800
5;11;28;135;17;55,792564;37,786285;37490000
1;20;36;117,2;13,2;55,762789;37,508984;37490000
5;15;17;90;14;55,754735;37,546354;37500000
2;7;10;100;12;55,719561;37,597136;37500000
2;4;8;100;12;55,717574;37,594216;37500000
5;7;9;94;11;55,757491;37,399048;37500000
5;16;25;94,8;12;55,684975;37,49206;37500000
2;8;10;168,4;18;55,676996;37,48526;37500000
5;13;32;109;15;55,773105;37,463628;37500000
5;13;32;109;15;55,773105;37,463628;37500000
5;6;21;84;16;55,761771;37,549184;37500000
2;6;7;110;10;55,768243;37,59833;37500000
5;14;23;95;13;55,782572;37,531936;37500000
5;14;23;95;13;55,782572;37,531936;37500000
5;14;18;120;11;55,806424;37,515326;37500000
1;2;18;128;12;55,710038;37,60894;37500000
1;2;18;128;12;55,710038;37,60894;37500000
1;10;25;98,8;21,2;55,674352;37,477777;37500000
5;25;39;111;25;55,716037;37,503998;37500000
5;24;29;124;22;55,803044;37,413197;37500000
6;5;13;72;6;55,74711;37,642815;37500000
1;77;97;71;15;55,749511;37,537083;37500000
5;8;21;77,73;14;55,761771;37,549184;37500000
5;4;21;83,2;33,4;55,755464;37,547342;37500000
2;7;8;90;12;55,756462;37,569953;37500000
2;3;12;97,7;15,3;55,775353;37,592168;37500000
6;6;8;111;9;55,768243;37,59833;37500000
5;35;44;115;20;55,770806;37,564212;37500000
5;5;6;90;17;55,779874;37,573995;37500000
5;5;6;90;17;55,779874;37,573995;37500000
2;8;9;112;10;55,785837;37,578253;37500000
5;9;22;120;15;55,79517;37,574678;37500000
5;9;13;127;18;55,794107;37,770223;37500000
5;7;17;125,4;15,1;55,710809;37,610404;37500000
5;7;17;125,4;15,1;55,710809;37,610404;37500000
6;5;10;100;12;55,695824;37,551367;37500000
1;18;48;141;15;55,661328;37,509343;37500000
5;17;34;140,8;40;55,661328;37,509343;37500000
5;14;23;167,8;17,9;55,715525;37,477103;37500000
5;20;22;80,4;27,8;55,793414;37,448617;37500000
5;13;36;116;13;55,762789;37,508984;37500000
1;28;28;101;22;55,80445;37,413224;37500000
1;28;28;101;22;55,80445;37,413224;37500000
5;13;32;109;15;55,773105;37,463628;37500000
5;3;22;110;15;55,78035;37,450028;37500000
5;25;28;132;20;55,82002;37,462954;37500000
1;28;78;90,4;25;55,751143;37,533733;37525000
5;46;79;87;8;55,751143;37,533733;37584000
5;38;64;88;47;55,749978;37,544081;37599000
1;23;25;225;10;55,838152;37,539814;37600000
5;21;49;125,5;25;55,806504;37,449866;37600000
1;16;18;107,06;16;55,797483;37,495096;37654800
2;4;7;68,7;11;55,740558;37,640929;37700000
5;5;6;90;17;55,779874;37,573995;37700000
5;29;30;182,9;22;55,653934;37,591934;37700000
5;18;19;74;30,8;55,704458;37,571785;37740000
2;2;5;90;12;55,769985;37,59922;37740000
5;6;21;113;17,5;55,704935;37,492105;37750000
5;13;27;151,2;20;55,682453;37,552373;37790000
1;7;17;131,5;17;55,677895;37,535763;37800000
2;5;6;86,5;5,2;55,75626;37,634793;37800000
5;10;28;134,6;20;55,792564;37,786285;37800000
5;13;25;151,2;21;55,682453;37,552373;37800000
1;12;20;87,6;28,8;55,754735;37,546354;37800000
5;13;25;150;22;55,682453;37,552373;37800000
5;37;38;121;30;55,774664;37,54595;37850000
2;2;4;110,6;15,4;55,769646;37,639383;37900000
5;12;13;144;20;55,672245;37,543749;37900000
1;12;22;95;17;55,655163;37,47315;37900000
2;5;6;86;7;55,75626;37,634793;37900000
1;5;9;90,2;13;55,733477;37,660126;37900000
1;5;6;90;17;55,779874;37,573995;37900000
5;37;38;121;16;55,774664;37,54595;37900000
5;9;22;93;45;55,793414;37,448617;37900000
1;4;7;67;10;55,721731;37,572899;37900000
5;9;13;80;8;55,768527;37,592132;37900000
2;2;5;88,4;13;55,742291;37,625576;37900000
2;6;12;90;17;55,736017;37,581397;37900000
2;5;8;106;9;55,759628;37,63314;37900000
5;26;32;130,4;16;55,806646;37,542958;37900000
1;8;10;130;15;55,68027;37,515182;37900000
1;4;23;140;16;55,64192;37,523456;37900000
5;12;22;95;17;55,655163;37,47315;37900000
5;4;25;98;15;55,684584;37,491296;37900000
5;12;44;110;20;55,714404;37,505517;37900000
5;6;13;127;20;55,77474;37,469368;37900000
5;17;23;115,4;10;55,698285;37,497872;37904037
1;6;6;121,9;20;55,781626;37,580894;37949600
5;7;26;122,5;18;55,791177;37,520411;37950000
1;34;42;126;20;55,806504;37,449866;37950000
5;7;26;122,5;18;55,791177;37,520411;37950000
5;7;26;122,5;18;55,791177;37,520411;37950000
5;38;77;87,6;10;55,749978;37,544081;37963000
5;38;76;89,1;8;55,749511;37,537083;37963000
5;21;21;131,9;12;55,784066;37,697469;37987200
2;4;17;89,9;18;55,765377;37,581164;37989998
2;2;15;156;15;55,67994;37,494916;37990000
1;5;13;70;20;55,735505;37,635593;37990000
2;15;16;78;14;55,718633;37,576879;37990000
2;9;16;106,6;15;55,720682;37,659407;37999000
5;16;27;113;25;55,792766;37,487856;37999999
5;3;14;58,1;10;55,786703;37,617474;38000000
2;5;12;72;6,4;55,74711;37,642815;38000000
2;5;7;85;13,1;55,732012;37,594054;38000000
2;9;17;181;45;55,836393;37,66556;38000000
5;19;25;188;18;55,682453;37,552373;38000000
1;14;21;78;22;55,703971;37,490587;38000000
1;3;14;58;10;55,786703;37,617474;38000000
2;3;4;60,1;8;55,762804;37,613808;38000000
2;6;9;60;9;55,74674;37,585763;38000000
1;8;21;82;15;55,761771;37,549184;38000000
2;3;5;80;9;55,767975;37,581334;38000000
2;2;5;83;12;55,757602;37,637012;38000000
2;2;5;83;10;55,757602;37,637012;38000000
2;2;5;83;12;55,757602;37,637012;38000000
2;8;9;83;10;55,719911;37,576816;38000000
1;2;18;86;11;55,776664;37,588817;38000000
1;10;13;87;12;55,723212;37,620285;38000000
1;4;17;90;18;55,765377;37,581164;38000000
2;3;5;95,2;16;55,733006;37,593255;38000000
1;3;11;118;14,6;55,736944;37,570483;38000000
1;36;44;114,9;20;55,770806;37,564212;38000000
5;13;13;116;15;55,784779;37,562703;38000000
5;3;7;121,8;16,9;55,794406;37,566198;38000000
2;22;30;120;30;55,805649;37,499318;38000000
5;20;20;156,13;52;55,827211;37,488898;38000000
5;10;12;82;17;55,822822;37,620106;38000000
5;10;12;82;12;55,822822;37,620106;38000000
5;20;21;93;15;55,822822;37,620106;38000000
5;22;23;92;17;55,822822;37,620106;38000000
5;20;23;92;14;55,822822;37,620106;38000000
2;3;12;112,5;14;55,791511;37,682556;38000000
5;23;35;114;37;55,791618;37,786339;38000000
2;8;10;88;21;55,719561;37,597136;38000000
5;46;48;97;15;55,661328;37,509343;38000000
